filename,class,class_id,original_path,category,subcategory
Hallux Valgus_Normal_0043.jpg,normal,0,Dataset\Hallux Valgus\Normal\image_22_jpg.rf.f418d0844f77134e95db22478f321fc6.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0044.jpg,normal,0,Dataset\Hallux Valgus\Normal\image_25_jpg.rf.c364bf2ff0f60d54725428d253233504.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0045.jpg,normal,0,Dataset\Hallux Valgus\Normal\image_27_jpg.rf.1ab7495af5b331bb1f86341b8e4e6def.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0046.jpg,normal,0,Dataset\Hallux Valgus\Normal\image_27_jpg.rf.28f8919ce51d17da75da61ece7e0dbc0.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0047.jpg,normal,0,Dataset\Hallux Valgus\Normal\image_283_jpg.rf.4a0869f6cee1b66c783fc233cc3175f9.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0048.jpg,normal,0,Dataset\Hallux Valgus\Normal\image_283_jpg.rf.62c5fa48ab85c8cde9dfa9df987aa99a.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0049.jpg,normal,0,Dataset\Hallux Valgus\Normal\image_285_jpg.rf.3d66dbc71512f03e65f987fc7636fe4f.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0050.jpg,normal,0,Dataset\Hallux Valgus\Normal\image_28_jpg.rf.1b310066aa0e932acd8f686fe922810e.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0051.jpg,normal,0,Dataset\Hallux Valgus\Normal\image_28_jpg.rf.f81ef8c4e16ceb7d7dcf13f9848698b3.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0052.jpg,normal,0,Dataset\Hallux Valgus\Normal\image_29_jpg.rf.75f12a7f29aaab3c13f479bb44abc724.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0053.jpg,normal,0,Dataset\Hallux Valgus\Normal\image_29_jpg.rf.f9d198fbff29f48bfa51803b83063b27.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0054.jpg,normal,0,Dataset\Hallux Valgus\Normal\image_316_jpg.rf.eff6933466dbc01b56df677f5b7b4b28.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0055.jpg,normal,0,Dataset\Hallux Valgus\Normal\image_318_jpg.rf.371706ea2a6e0f2747abd779e5cdb0b9.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0056.jpg,normal,0,Dataset\Hallux Valgus\Normal\image_319_jpg.rf.881a257eb34d93f44297e6c536469d3b.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0057.jpg,normal,0,Dataset\Hallux Valgus\Normal\image_32_jpg.rf.0cbc1aabb012dc748df599ccff086fc5.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0058.jpg,normal,0,Dataset\Hallux Valgus\Normal\image_32_jpg.rf.a72373a31d33cbfbd6b292a90df265b7.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0059.jpg,normal,0,Dataset\Hallux Valgus\Normal\image_33_jpg.rf.b7f87b97d7d47d6f9c86412e11f44ce6.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0060.jpg,normal,0,Dataset\Hallux Valgus\Normal\image_369_jpg.rf.b2de257369db2f90a33a14414a07b56d.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0061.jpg,normal,0,Dataset\Hallux Valgus\Normal\image_370_jpg.rf.903fe4977c8ac6f0fd9fc51ecb58d102.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0062.jpg,normal,0,Dataset\Hallux Valgus\Normal\image_370_jpg.rf.ba86e98a29a3fe47849842f7aa13b4bc.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0063.jpg,normal,0,Dataset\Hallux Valgus\Normal\image_37_jpg.rf.67671b0ce66c340a331b797aadf2c08b.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0064.jpg,normal,0,Dataset\Hallux Valgus\Normal\image_37_jpg.rf.8e1c49721ee56a7508a8a87410f9158a.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0065.jpg,normal,0,Dataset\Hallux Valgus\Normal\image_388_jpg.rf.15b7f4c9666e4cb027ef9955e048bd46.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0066.jpg,normal,0,Dataset\Hallux Valgus\Normal\image_38_jpg.rf.3b85f492a798bbdb648a4766014e8a02.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0067.jpg,normal,0,Dataset\Hallux Valgus\Normal\image_38_jpg.rf.bc4985a1623b34ea88e0a998e2e869e3.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0068.jpg,normal,0,Dataset\Hallux Valgus\Normal\image_40_jpg.rf.ad35545c7335c86d55b5ab768086055e.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0069.jpg,normal,0,Dataset\Hallux Valgus\Normal\image_40_jpg.rf.caab28f1ee0dd0fb33fdbcf49e431274.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0070.jpg,normal,0,Dataset\Hallux Valgus\Normal\image_44_jpg.rf.04864880e688d698322e79e4c117b474.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0071.jpg,normal,0,Dataset\Hallux Valgus\Normal\image_44_jpg.rf.3cbf120d85fdb17a4247bac328841c85.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0072.jpg,normal,0,Dataset\Hallux Valgus\Normal\image_44_jpg.rf.5b650ac8393c5569980755487ed6dba9.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0073.jpg,normal,0,Dataset\Hallux Valgus\Normal\image_44_jpg.rf.be90b612c1546c56be45511563ec279f.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0074.jpg,normal,0,Dataset\Hallux Valgus\Normal\image_45_jpg.rf.1bf3888349f3fd07042b5e3e428d4283.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0075.jpg,normal,0,Dataset\Hallux Valgus\Normal\image_47_jpg.rf.101744e0ab2a33d1685249238605bda9.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0076.jpg,normal,0,Dataset\Hallux Valgus\Normal\image_47_jpg.rf.8bedaed56775d248ff741b8978d682e0.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0077.jpg,normal,0,Dataset\Hallux Valgus\Normal\image_48_jpg.rf.a6a61965b7c66eaa262c685ff53eec47.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0078.jpg,normal,0,Dataset\Hallux Valgus\Normal\image_48_jpg.rf.e7a53daff9ab9421643793ee98c6836d.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0079.jpg,normal,0,Dataset\Hallux Valgus\Normal\image_65_jpg.rf.4239747e0456840320200ba3966c482d.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0080.jpg,normal,0,Dataset\Hallux Valgus\Normal\image_65_jpg.rf.e39f87df0612888ba31e3134d6d29cd6.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0081.jpg,normal,0,Dataset\Hallux Valgus\Normal\image_67_jpg.rf.4702f8def119f6a23efa8354b155b957.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0082.jpg,normal,0,Dataset\Hallux Valgus\Normal\image_67_jpg.rf.738e98043e04ce0f72baf97ff9e4a1a8.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0083.jpg,normal,0,Dataset\Hallux Valgus\Normal\image_72_jpg.rf.2cf2b5e68a02bfc0e5573ed2acf14721.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0084.jpg,normal,0,Dataset\Hallux Valgus\Normal\image_76_jpg.rf.aaba6c4c19da8e56c94928553425f3ae.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0085.jpg,normal,0,Dataset\Hallux Valgus\Normal\image_76_jpg.rf.bf16922cfd142e76a81c2c2291eeadbf.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0086.jpg,normal,0,Dataset\Hallux Valgus\Normal\image_79_jpg.rf.5c579659235d97fa95f21d4bb67ec2e3.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0087.jpg,normal,0,Dataset\Hallux Valgus\Normal\image_79_jpg.rf.f7a52929107e09f5a3096fc150c8b669.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0088.jpg,normal,0,Dataset\Hallux Valgus\Normal\image_97_jpg.rf.93471ac4ae5bf7b069eda3700ea0cac0.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0089.jpg,normal,0,Dataset\Hallux Valgus\Normal\image_97_jpg.rf.d02c24c3c652bb6a1faba9012633cefa.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0090.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_101_jpg.rf.0f6ec0f4dec106f3c1b5c13d73b778a3.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0091.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_112_jpg.rf.84a25459a91d99696506195b5838445b.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0092.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_11_jpg.rf.772406bfedf1b9377e6f2b25e48eed83.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0093.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_120_jpg.rf.b2a795fd9301256aec0d856596933478.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0094.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_121_jpg.rf.27256aba1ff278356db7095f1c0e28f9.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0095.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_126_jpg.rf.6d98172976f6e91c60465df66bc11721.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0096.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_133_jpg.rf.ebb0a0c7be27467322c316002a47a5eb.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0097.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_139_jpg.rf.77cc0507f9792319a4754eff446f7b5e.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0098.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_13_jpg.rf.befdf1c23694b42f08468698165f451e.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0099.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_140_jpg.rf.7eec1cdf11ca7140efecad9ff4eec6a4.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0100.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_141_jpg.rf.304f4427ac04a7a5ff4f3ffd765241ec.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0101.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_147_jpg.rf.6d979ed093cafb14ae80e65cd2a83b35.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0102.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_154_jpg.rf.1c765033ae53c09ec96d3d2482c92299.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0103.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_156_jpg.rf.b328e35e8915deef7f79f3de8131936d.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0104.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_15_jpg.rf.f69a924802163e6d3789a295d5779058.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0105.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_163_jpg.rf.37791ec5390d7a231fbace7aebc5046a.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0106.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_164_jpg.rf.9fee5ef129b83e65bdd71f9b0cb67cce.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0107.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_166_jpg.rf.b64ea31506f5396ef303aee391207bc7.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0108.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_168_jpg.rf.73b1109485e654c7db5fbb1a06c66fa0.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0109.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_170_jpg.rf.320bae5b9e9a31507b06fce4a1d488d9.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0110.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_172_jpg.rf.f9b6c5f312adb15c6694ade3eaeb5e93.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0111.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_177_jpg.rf.c60bf4c15d468ee4206527e54cf57c31.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0112.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_178_jpg.rf.66b84239eb613adbae039b130ca25755.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0113.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_187_jpg.rf.e21af34578a1d2a97f7dcf68d2d0605f.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0114.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_189_jpg.rf.f246d45c03bfef13ded7db09dd76033b.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0115.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_191_jpg.rf.464ec90437effeaab1d65a06e21bdd06.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0116.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_197_jpg.rf.d59043fe588ac41ecf045ef4a171fcce.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0117.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_198_jpg.rf.93cb45a3c957c454ffca113e70bf3b6c.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0118.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_199_jpg.rf.0c4eac1bc96c86cf2207e46f30772b0e.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0119.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_203_jpg.rf.e4a39a539bcf64b100b3452e3b0cc8e9.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0120.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_208_jpg.rf.db7ec69c7cd9fca153e2eb065da7d730.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0121.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_209_jpg.rf.593d3bbc699862c69dd72dc60f8e2963.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0122.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_211_jpg.rf.038e6750b53ccf7e22e0f135edba385b.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0123.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_212_jpg.rf.72be84a515c585b4bf017a6ba368c273.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0124.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_213_jpg.rf.f2e22ac74e90685dcaec1557c9403e9a.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0125.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_215_jpg.rf.ffa5f86079225265753282df33848ba3.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0126.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_223_jpg.rf.06b603c6502be3ab4c0703fdeadd5f98.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0127.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_224_jpg.rf.8455472c53b323d02ba65de3ac89d0c1.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0128.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_229_jpg.rf.e2a12ac3ed9b514e0e730fa2ad8e469f.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0129.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_22_jpg.rf.49d5c5d50cb5be0525693b0b17992744.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0130.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_233_jpg.rf.16d52f653b5a4eb8ca8a6eab2bcc7601.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0131.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_235_jpg.rf.0e8ec2fe6ea886961f87f6c223d76477.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0132.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_242_jpg.rf.9735469da55cd8a637928ff2003c45a8.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0133.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_247_jpg.rf.781245aa925caa99fca131c9e245e0ba.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0134.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_252_jpg.rf.a29f10744a9ec5f47a63b2e99979abf4.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0135.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_254_jpg.rf.38b3a18aea905c2dace2b071b2c019d6.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0136.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_255_jpg.rf.258e092ceed8f0fbb19f1751cd3400bd.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0137.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_256_jpg.rf.36716a738a475a28a60f5e38a807e311.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0138.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_258_jpg.rf.f9e802ec349f0f4ca6745997c2c2c07e.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0139.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_259_jpg.rf.4465835e39d266044a8ea6c0773bc59e.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0140.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_25_jpg.rf.6e82c7e714785d1de55794468d59b699.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0141.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_264_jpg.rf.52512ffb01fe9725846d638906d9ca3e.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0142.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_265_jpg.rf.dec0b197c02459e148e93c5fa9cc24b9.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0143.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_267_jpg.rf.c4ffdcd485e0a190f5567443c17cd896.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0144.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_268_jpg.rf.5a0463e8dfb204bb7b58936cba24342e.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0145.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_278_jpg.rf.dcea61f10ab9c5b1492c1e466b39e07b.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0146.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_281_jpg.rf.ce38d6eebc5bf5bd06ee1dc2477f0bfd.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0147.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_28_jpg.rf.e466dec22b5df8371c0f1af7d56352f8.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0148.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_290_jpg.rf.d215cbe8cc4b4efbadafd558a36a38ea.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0149.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_291_jpg.rf.64022f8cff4bb1c01bdac76aa113e4b0.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0150.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_292_jpg.rf.09a7e5e4815985ce5f18409510ff1ab8.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0151.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_293_jpg.rf.71e548aceaaa9b515a3f54d7785f3c12.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0152.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_297_jpg.rf.0bad1a6afb2ac2b3b1d8f11a1238b95b.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0153.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_298_jpg.rf.b953ac1e6b1a51ecd1b3cb4426e4f938.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0154.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_299_jpg.rf.dd7832150b41278e9768e6b58bd223f0.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0155.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_29_jpg.rf.4fd4b5b3065c3dea58c8fb24b18fe3f2.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0156.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_2_jpg.rf.c11ec60b8f54757f306f040d79be0bb3.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0157.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_30_jpg.rf.670c33d186aab5d15f4a12e33e16e28d.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0158.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_310_jpg.rf.6c7c7f216a99db7b3556102e63ba3ec8.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0159.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_316_jpg.rf.91f24c88a2a8f674c1bfcbbc3790a5d8.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0160.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_318_jpg.rf.c20b4af01dabe10a3022746eac8db6ea.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0161.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_319_jpg.rf.7f54b983d45c6c6bcd8d03f63841a561.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0162.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_31_jpg.rf.05020f430b7425025501afd29b0bb5ff.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0163.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_322_jpg.rf.7ebf35b2bfc07bd608b7ce95d43d625f.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0164.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_324_jpg.rf.adf5a469939f365ae25674175dd86784.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0165.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_332_jpg.rf.d4e3906ceffd265252fb1cf032b3dfc2.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0166.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_335_jpg.rf.9b6a1a94e94b0f8b1871e951ca83f05c.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0167.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_33_jpg.rf.533faeca973dbb83dfd69b9c0d0f79c9.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0168.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_341_jpg.rf.0587c3d69f127212f94e6f330ea689aa.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0169.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_351_jpg.rf.be06e3c8b556d78f388bed52b06cf881.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0170.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_352_jpg.rf.b9477f4d2b9ecf21093193f9fbe272bd.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0171.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_353_jpg.rf.bc8627d6a6fb4c6594ddc69e0be6fe2f.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0172.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_358_jpg.rf.8ce928816199dbcebb550a5033de0e20.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0173.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_359_jpg.rf.96942b958259ae49be04ac6c5fd868ea.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0174.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_360_jpg.rf.829eabf70664629ea842141bc47e96f7.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0175.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_361_jpg.rf.eabd7dcbdb5d76cbd2fc5a325c793f86.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0176.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_364_jpg.rf.b0a71e52fc6f6d8158b6be82e4f3fb53.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0177.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_366_jpg.rf.bcf4a3ae61a3ca482f327a12a33c2fec.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0178.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_367_jpg.rf.d81ef063e96a292ac1bf32634eba3e44.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0179.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_369_jpg.rf.abdb96e53890b9e5f1487ac78117d457.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0180.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_36_jpg.rf.d25e484b7e0dcc6052def631d1c9ad2e.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0181.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_370_jpg.rf.c02158ed6722d3efbb717592699f65b5.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0182.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_371_jpg.rf.899814e209f09f55e068e6ae27cef484.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0183.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_372_jpg.rf.6ae2ae8186542473160ab17658b7e0e9.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0184.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_373_jpg.rf.78f7a0c47c75247fe55be69257fc2084.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0185.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_376_jpg.rf.7547a760e835787af4a9f50191677cc6.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0186.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_37_jpg.rf.2d7c35f013e6644884e9dd724eca4277.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0187.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_382_jpg.rf.124903939d4e330d22f28ace4fe85e0f.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0188.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_384_jpg.rf.70621ea4640c8a72ca08967277c755b5.jpg,Hallux Valgus,Normal
Hallux Valgus_Normal_0189.jpg,normal,0,Dataset\Hallux Valgus\Normal\IMG_386_jpg.rf.b33576e63269b4680d8b3c4784c88eac.jpg,Hallux Valgus,Normal
